ST_ID,LATITUDE,LONGITUDE
3908,"53,693982","24,994114"
3919,"53,955604","25,262646"
3920,"54,073508","25,296364"
3922,"54,238369","25,351525"
3923,"53,915948","25,355597"
3925,"53,671189","25,433039"
3927,"53,468390","25,576798"
3933,"53,297808","25,751014"
3934,"53,264627","25,824906"
3936,"53,192132","25,932583"
3944,"53,314915","26,537648"
3948,"53,476556","26,748199"
3951,"53,528465","26,925499"
3952,"51,852076","26,783743"
3954,"53,082646","26,104907"
3955,"53,086220","26,094723"
3961,"53,074622","26,667157"
3964,"53,088752","27,041662"
3969,"51,796026","26,782991"
3970,"51,981871","26,768872"
3979,"52,447525","26,712496"
3984,"52,755921","26,437772"
3987,"52,125170","26,789129"
3988,"52,982569","26,303816"
3989,"53,032621","26,216481"
3992,"53,901176","27,528178"
3993,"53,890615","27,550082"
3994,"53,891388","27,586812"
3996,"53,914695","27,663206"
3997,"53,865583","27,560448"
3998,"53,932556","27,716554"
3999,"53,945007","27,774048"
4001,"53,987627","27,851262"
4005,"54,019596","28,056850"
4006,"53,883776","28,056192"
4007,"54,035064","28,197088"
4010,"54,101238","28,343516"
4014,"54,215791","28,525977"
4016,"54,248259","28,702365"
4019,"54,274389","28,838629"
4021,"54,299259","29,069794"
4023,"54,319159","29,256958"
4025,"54,308394","29,446256"
4028,"54,404184","29,750292"
4031,"53,797100","40,099300"
4032,"53,748700","40,120300"
4033,"53,691100","40,098100"
4034,"53,705400","40,136100"
4035,"53,975500","38,173700"
4036,"53,964700","38,224400"
4037,"54,008000","38,115600"
4038,"54,025900","38,110700"
4039,"53,947300","38,165700"
4040,"53,880400","38,160600"
4041,"53,843100","38,129600"
4042,"53,779300","38,112000"
4043,"53,741100","38,120800"
4044,"53,689000","38,171700"
4045,"53,648500","38,155600"
4046,"53,611200","38,122400"
4047,"53,597900","38,057200"
4048,"53,558400","37,993900"
4049,"53,527700","37,965600"
4050,"53,504600","37,999300"
4051,"53,480100","38,033400"
4052,"53,411900","38,044100"
4053,"53,365100","38,075900"
4054,"53,352100","38,104500"
4055,"53,319500","38,098700"
4056,"53,279700","38,094900"
4057,"53,255200","38,075000"
4058,"53,235000","38,049800"
4059,"53,210500","38,065600"
4060,"53,197200","38,095400"
4061,"53,148600","38,125900"
4062,"53,963100","38,311900"
4063,"53,970100","38,316100"
4064,"53,991200","38,295800"
4065,"54,010800","38,270500"
4066,"54,024100","38,255400"
4067,"54,027800","38,267000"
4069,"54,034500","38,240600"
4070,"54,041200","38,216100"
4073,"54,077200","38,231200"
4074,"54,085200","38,231400"
4075,"54,086800","38,221000"
4076,"54,080300","38,194900"
4077,"54,078400","38,168400"
4078,"54,071200","38,142400"
4079,"54,076100","38,152800"
4080,"54,105000","38,207000"
4081,"54,131800","38,179000"
4082,"54,189800","38,220400"
4083,"54,257700","38,240200"
4084,"54,300400","38,248600"
4085,"54,348100","38,243400"
4086,"54,421400","38,231200"
4087,"54,446400","38,213400"
4088,"54,469300","38,228200"
4089,"54,502600","38,221800"
4090,"54,574900","38,222900"
4091,"54,624600","38,223000"
4092,"54,660400","38,212100"
4093,"54,711800","38,209700"
4094,"54,746500","38,224700"
4095,"54,752900","38,258400"
4096,"53,956300","38,402000"
4097,"53,965200","38,536400"
4098,"53,959800","38,621200"
4099,"53,930700","38,709600"
4100,"53,913300","38,778700"
4101,"53,888900","38,727300"
4102,"53,856500","38,683100"
4103,"53,815900","38,638200"
4105,"53,892000","38,880600"
4106,"53,841800","39,037100"
4107,"53,836200","39,192300"
4108,"53,849700","39,313000"
4109,"53,866200","39,391100"
4110,"53,849600","39,496600"
4111,"53,825100","39,576000"
4112,"53,792100","39,609200"
4113,"53,782200","39,709400"
4114,"53,769100","39,808800"
4115,"53,743700","39,940700"
4116,"53,787400","39,240500"
4117,"47,205500","39,705400"
4118,"53,836000","39,200000"
4119,"53,854500","39,186400"
4120,"53,936600","39,151200"
4121,"53,971000","39,140700"
4122,"54,039400","39,108500"
4123,"54,100900","39,077000"
4124,"54,172200","39,056900"
4125,"54,222600","39,015000"
4126,"54,259900","38,946700"
4127,"54,228200","38,927100"
4128,"54,294200","38,898900"
4129,"54,336300","38,831700"
4130,"54,395700","38,767700"
4131,"54,459300","38,722100"
4132,"54,478300","38,664600"
4133,"54,496200","38,647000"
4134,"54,545100","38,620000"
4135,"54,618900","38,597600"
4136,"54,632500","38,580600"
4137,"54,715800","39,362700"
4138,"54,708700","39,230500"
4139,"54,663000","39,136900"
4140,"54,626900","39,005100"
4141,"54,602400","38,964300"
4142,"54,571300","38,821000"
4143,"54,539100","38,747300"
4144,"54,679300","38,528600"
4145,"54,707200","38,473600"
4146,"54,732100","38,383100"
4147,"55,811200","39,005200"
4148,"55,842900","39,064100"
4149,"48,600961","28,721358"
4153,"48,788905","28,471887"
4156,"48,902374","28,267933"
4157,"48,457701","27,774593"
4158,"48,457744","27,774930"
4159,"48,489862","27,703352"
4160,"48,547582","27,740541"
4161,"48,606422","27,780418"
4163,"48,788329","27,753442"
4164,"48,883697","27,754296"
4167,"49,067217","27,699561"
4170,"49,040111","27,946831"
4171,"48,510840","26,740466"
4172,"48,687925","26,601901"
4175,"48,769693","26,606050"
4176,"48,827555","26,605665"
4177,"48,906744","26,634653"
4179,"49,022420","26,839882"
4181,"49,112156","26,320808"
4182,"49,146595","26,471106"
4184,"49,168424","26,601361"
4186,"49,178902","26,804138"
4189,"49,324344","26,853428"
4191,"49,669577","27,013068"
4199,"49,752913","27,165153"
4200,"49,704214","27,131494"
4201,"49,790671","26,988472"
4204,"50,027562","27,011694"
4206,"52,182499","34,022457"
4207,"49,086048","28,140122"
4211,"49,102507","28,329746"
4213,"49,150667","28,488569"
4215,"49,239300","28,510955"
4221,"49,123412","28,712322"
4222,"49,123412","28,712322"
4223,"49,041241","28,918638"
4225,"48,989921","28,874692"
4226,"48,925666","28,961326"
4228,"48,872907","29,078861"
4229,"48,903588","29,183469"
4230,"48,909136","29,287783"
4231,"48,795346","29,391633"
4232,"49,435119","28,529172"
4233,"49,456632","28,475606"
4240,"49,463290","28,555494"
4241,"49,486131","28,590959"
4243,"49,565359","28,715393"
4245,"49,639997","28,783531"
4247,"49,733621","27,278960"
4250,"49,668457","27,671299"
4252,"49,559376","27,984650"
4254,"49,507253","28,204432"
4255,"49,491292","28,349807"
4256,"49,364915","29,141736"
4257,"47,205400","39,705400"
4262,"49,307983","29,806217"
4263,"49,366602","29,709685"
4264,"49,374316","29,647647"
4266,"49,407588","29,429204"
4271,"49,492568","29,302730"
4272,"49,525688","29,304104"
4274,"49,645515","29,200484"
4275,"58,484500","33,074600"
4276,"58,538500","32,970300"
4277,"58,581900","32,880600"
4279,"58,620600","32,790700"
4280,"58,637300","32,742200"
4281,"58,657700","32,683200"
4283,"58,690000","32,573800"
4284,"58,728500","32,463000"
4285,"58,774300","32,369700"
4287,"58,846400","32,221400"
4288,"58,908800","32,092800"
4290,"58,972300","31,960900"
4291,"59,018000","31,865500"
4293,"59,073800","31,770200"
4294,"59,083200","31,752500"
4295,"59,122300","31,680000"
4296,"59,114500","31,645300"
4297,"59,164800","31,668100"
4300,"59,245300","31,806500"
4303,"59,356900","31,814100"
4304,"59,453300","31,901400"
4305,"59,177800","31,576700"
4306,"59,205300","31,525300"
4307,"59,222700","31,492700"
4308,"59,240600","31,459100"
4309,"59,269400","31,405100"
4311,"59,311600","31,325500"
4312,"59,351300","31,250300"
4313,"59,382800","31,190700"
4314,"59,404000","31,150400"
4315,"59,416800","31,126100"
4316,"59,445500","31,071400"
4317,"58,370100","36,734300"
4318,"58,396400","36,627100"
4319,"58,462300","36,404200"
4320,"58,491500","36,221300"
4321,"58,543700","36,098700"
4322,"58,601300","35,806800"
4323,"58,622400","35,726200"
4324,"58,652300","35,614700"
4325,"58,692300","35,492300"
4326,"58,631100","35,681100"
4327,"58,710900","35,434700"
4328,"58,741600","35,339100"
4329,"58,759800","35,250800"
4330,"58,785900","35,165400"
4331,"58,789500","35,118500"
4332,"58,804300","35,029200"
4333,"58,798400","34,886800"
4334,"58,825400","34,821500"
4335,"58,852200","34,757700"
4336,"59,159800","35,312400"
4337,"59,329300","35,165400"
4338,"59,093000","35,206400"
4339,"58,977200","35,161900"
4340,"58,949300","35,127500"
4343,"58,887300","34,584700"
4344,"58,893000","34,503600"
4345,"58,911900","34,338100"
4346,"58,938600","34,183000"
4347,"58,953700","34,081000"
4348,"58,959700","33,993500"
4350,"58,992000","33,753200"
4351,"59,019100","33,643500"
4352,"59,150700","33,245800"
4353,"59,064600","33,502400"
4354,"59,052500","33,540700"
4355,"59,122100","33,342300"
4356,"59,151700","33,121100"
4357,"59,172500","33,009500"
4358,"59,194100","32,892900"
4359,"59,213100","32,790100"
4360,"59,220000","32,753600"
4361,"59,236700","32,650900"
4362,"59,351300","32,773100"
4363,"59,412300","32,940100"
4364,"59,485300","33,127000"
4365,"59,571400","33,346400"
4366,"59,607700","33,403200"
4367,"59,283800","32,443800"
4369,"59,357100","32,329500"
4372,"59,457800","32,026600"
4373,"59,464400","31,991600"
4375,"59,468800","31,945900"
4376,"59,472100","31,896400"
4378,"59,563700","31,654900"
4380,"59,823600","32,357900"
4384,"59,912400","32,327200"
4385,"59,747700","32,234000"
4386,"59,707300","32,190300"
4387,"59,677600","32,135900"
4388,"59,876600","32,318800"
4389,"59,654000","32,102700"
4390,"59,617400","32,084700"
4391,"59,552700","32,038400"
4393,"54,465447","29,972162"
4399,"54,252827","27,066498"
4406,"54,146350","27,102344"
4408,"54,106981","27,147573"
4411,"54,061837","27,217303"
4414,"54,003910","27,282894"
4416,"53,951683","27,315719"
4422,"53,889917","27,349748"
4423,"53,605898","27,071732"
4427,"53,680977","27,164210"
4430,"53,740744","27,327678"
4432,"53,816307","27,454508"
4436,"53,808229","27,579393"
4439,"53,751452","27,684194"
4444,"53,778704","27,668102"
4445,"53,838858","27,691549"
4446,"53,598039","27,856362"
4451,"53,513819","28,141407"
4458,"53,336450","28,522811"
4462,"53,430404","28,488425"
4464,"53,546607","28,749995"
4471,"53,257627","28,823171"
4472,"53,219193","28,927895"
4475,"53,176578","29,067989"
4477,"53,140648","29,188311"
4478,"52,612501","28,846404"
4482,"52,773543","28,962718"
4489,"53,031617","29,165801"
4491,"53,129684","29,237234"
4495,"53,045110","29,510167"
4502,"52,827640","27,587704"
4504,"52,793088","27,544916"
4506,"52,864298","27,577879"
4509,"52,805666","27,765334"
4510,"53,010445","27,516664"
4516,"52,952849","27,912222"
4520,"53,043697","28,272190"
4524,"53,176698","28,490810"
4528,"52,491210","30,967132"
4531,"52,456220","30,945300"
4532,"55,751400","37,855000"
4533,"55,759700","37,897500"
4534,"55,757800","37,922300"
4535,"55,752100","37,955100"
4536,"55,780000","37,862900"
4537,"55,805700","37,918700"
4538,"55,809900","37,949400"
4539,"55,752500","38,008300"
4540,"55,753200","38,061200"
4541,"55,753200","38,120700"
4542,"55,744300","38,153100"
4543,"55,729800","38,203400"
4544,"55,722200","38,291100"
4545,"55,721000","38,347400"
4546,"55,720200","38,378500"
4547,"55,732400","38,465500"
4548,"55,756700","38,573300"
4549,"55,769400","38,629900"
4550,"55,769700","38,468200"
4551,"55,787000","38,460800"
4552,"55,801200","38,454600"
4553,"55,850700","38,443500"
4554,"55,873200","38,467700"
4555,"55,775800","38,674800"
4556,"55,755800","38,777800"
4557,"55,774400","38,700200"
4558,"55,793500","38,719300"
4559,"55,864800","38,783500"
4560,"55,883300","38,787400"
4561,"55,748000","38,853300"
4562,"55,761300","38,931500"
4563,"55,869100","39,103400"
4564,"55,880700","39,162800"
4565,"55,891600","39,216600"
4566,"55,904700","39,282100"
4567,"55,909500","39,322100"
4568,"55,918200","39,394400"
4569,"55,710900","38,946300"
4570,"55,646700","38,888600"
4571,"55,610900","38,879400"
4572,"55,573200","38,923200"
4573,"55,565600","39,032300"
4574,"55,553700","38,877000"
4575,"55,571300","38,951300"
4576,"55,559700","39,114100"
4577,"55,569500","39,221900"
4578,"55,572500","39,303300"
4579,"55,572800","39,408200"
4580,"55,573100","39,521100"
4581,"55,565300","39,600600"
4582,"55,559400","39,687700"
4583,"55,564600","39,798300"
4584,"55,474000","39,659400"
4585,"55,400600","39,673400"
4586,"55,333300","39,644900"
4587,"55,263500","39,649600"
4588,"55,224500","39,663200"
4589,"55,189800","39,620700"
4590,"55,146300","39,557200"
4591,"55,565200","39,861000"
4592,"55,542400","40,004800"
4593,"55,444100","38,943300"
4594,"55,390900","39,009300"
4596,"55,410300","38,809200"
4597,"55,354800","38,734100"
4598,"55,478200","38,917100"
4599,"55,374600","39,031300"
4600,"55,340100","38,811500"
4601,"55,283100","38,736600"
4602,"55,270400","38,744100"
4603,"55,251000","38,755500"
4604,"55,215200","38,771900"
4605,"55,190500","38,779100"
4606,"55,143700","38,787200"
4607,"55,116800","38,785400"
4608,"55,099700","38,781100"
4609,"55,086100","38,805200"
4610,"55,074400","38,799600"
4611,"55,070300","38,754900"
4612,"55,064500","38,725800"
4613,"55,070200","38,685400"
4614,"55,061900","38,656600"
4615,"55,031300","38,622400"
4616,"55,012700","38,615000"
4617,"54,986800","38,606000"
4618,"54,946400","38,582000"
4619,"54,924300","38,556100"
4620,"54,861900","38,539400"
4621,"54,861000","38,567200"
4622,"55,064900","38,851100"
4623,"55,038600","38,898600"
4624,"55,026500","38,918300"
4625,"55,012400","38,977500"
4626,"54,982500","39,042000"
4627,"54,973700","39,115500"
4628,"54,956200","39,175500"
4629,"54,931900","38,993700"
4630,"54,895600","38,967800"
4631,"54,870600","38,950000"
4632,"54,838800","38,930200"
4633,"54,767700","38,882600"
4634,"54,916200","39,258200"
4635,"54,879900","39,326700"
4636,"54,851600","39,396400"
4637,"54,821400","39,448100"
4638,"54,768300","39,474800"
4639,"55,914800","37,761500"
4640,"55,932200","37,782200"
4641,"55,947500","37,799600"
4642,"55,962200","37,808800"
4643,"55,978600","37,819000"
4644,"55,995000","37,829200"
4645,"55,936700","37,767200"
4646,"55,957300","37,759700"
4647,"55,976700","37,725500"
4648,"55,925400","37,816400"
4649,"55,926200","37,861000"
4650,"55,924900","37,891900"
4651,"55,926500","37,916200"
4652,"55,946900","37,861000"
4653,"55,963000","37,878600"
4654,"55,961700","37,908300"
4655,"55,964800","37,939300"
4656,"55,968200","37,961900"
4659,"49,702559","29,010912"
4660,"49,727914","28,914128"
4662,"51,560962","32,980227"
4664,"52,203818","32,581545"
4667,"52,168717","32,895325"
4671,"51,993310","33,255110"
4672,"50,196757","27,066086"
4677,"50,165354","27,076705"
4680,"49,955489","26,215077"
4683,"49,998661","26,378227"
4684,"50,028303","26,497453"
4685,"50,033349","26,627188"
4687,"50,056598","26,758603"
4688,"50,107120","26,832676"
4689,"50,461636","26,361115"
4692,"50,437115","26,493913"
4693,"50,414993","26,557488"
4695,"50,361438","26,701846"
4697,"50,331391","26,825509"
4698,"50,298570","26,800015"
4699,"50,320678","26,885929"
4700,"50,256823","26,954543"
4701,"50,154383","27,229572"
4705,"50,139779","27,488330"
4706,"50,138399","27,524057"
4709,"50,100226","27,668632"
4711,"50,075657","27,800657"
4713,"50,052949","27,955661"
4715,"50,018852","28,143832"
4717,"49,971343","28,293356"
4722,"49,889528","28,613256"
4725,"49,757423","28,783611"
4727,"49,705041","28,830423"
4729,"49,750253","28,894141"
4732,"49,844784","29,026947"
4734,"49,924530","29,212225"
4737,"50,024344","29,010822"
4738,"49,944307","29,459316"
4741,"49,754513","29,656109"
4742,"49,981157","29,731307"
4744,"50,078975","29,930580"
4745,"52,551400","85,111400"
4753,"50,051890","29,944980"
4755,"49,950133","30,042314"
4757,"49,812248","30,110064"
4758,"49,779678","30,185721"
4762,"49,738814","30,364189"
4766,"49,657682","30,650724"
4769,"49,678066","30,911841"
4772,"49,564296","30,885616"
4773,"49,840776","30,785050"
4774,"50,139843","30,752853"
4779,"50,041773","29,517292"
4781,"50,100365","29,384405"
4785,"59,598600","31,539300"
4786,"59,630200","31,404500"
4788,"59,690200","31,242500"
4789,"59,726700","31,160000"
4791,"59,152400","37,551400"
4793,"59,168500","37,365100"
4794,"59,196300","37,150600"
4795,"59,209500","36,966900"
4796,"59,237000","36,754300"
4797,"59,253900","36,567600"
4798,"59,282900","36,428500"
4799,"59,337800","36,295200"
4800,"59,383100","36,152700"
4801,"59,386000","35,948600"
4802,"59,413800","35,822200"
4804,"59,514540","35,433110"
4805,"59,514700","35,221900"
4806,"59,507600","35,039300"
4807,"59,493000","34,844800"
4808,"61,738400","34,445900"
4809,"59,495500","34,675300"
4810,"59,502200","34,496900"
4811,"59,504900","34,362100"
4812,"59,512800","34,252000"
4813,"59,524200","34,176700"
4814,"59,556500","34,084600"
4815,"59,603000","33,949100"
4816,"59,587100","33,777000"
4817,"59,613300","33,633700"
4818,"59,636500","33,504700"
4819,"59,640800","33,376900"
4820,"59,646000","33,214500"
4821,"59,661900","33,076600"
4822,"59,686000","33,008700"
4823,"59,716100","32,945500"
4824,"59,789400","32,785200"
4825,"59,820400","32,683800"
4826,"59,845800","32,590900"
4827,"59,858800","32,550800"
4828,"59,876800","32,495700"
4829,"59,892100","32,448500"
4830,"60,727884","33,554980"
4831,"59,917800","32,355200"
4832,"59,891700","31,925600"
4834,"59,880200","31,765700"
4835,"59,862000","31,660300"
4836,"60,950800","34,083400"
4837,"59,846700","31,580700"
4840,"59,816600","31,454300"
4841,"59,799900","31,380700"
4843,"59,783100","31,273100"
4844,"59,773500","31,212100"
4845,"59,764900","31,157200"
4846,"59,936000","32,380300"
4848,"59,993800","32,526300"
4849,"60,012800","32,561000"
4850,"60,044400","32,600800"
4851,"60,116700","32,652900"
4852,"60,183300","32,756000"
4853,"60,240700","32,804000"
4854,"60,296900","32,869500"
4855,"60,333400","32,963100"
4857,"60,456500","33,142100"
4858,"60,554000","33,248000"
4859,"60,623100","33,315600"
4860,"60,689500","33,436200"
4861,"60,749700","33,713300"
4862,"60,779700","33,860200"
4863,"60,837700","33,989200"
4865,"60,902000","34,069300"
4866,"60,951500","34,083500"
4867,"61,009700","34,315500"
4868,"61,101400","34,394600"
4869,"61,161400","34,408500"
4870,"61,203600","34,447100"
4871,"61,268300","34,443600"
4872,"61,320800","34,446300"
4873,"61,348900","34,456400"
4874,"61,424500","34,444900"
4875,"61,486700","34,487900"
4876,"61,562800","34,450700"
4877,"61,646400","34,482700"
4878,"61,715700","34,477100"
4879,"61,738900","34,446000"
4880,"57,886300","34,061100"
4881,"57,912100","34,016900"
4882,"57,937100","33,980300"
4883,"57,955100","33,953200"
4884,"57,906800","33,987200"
4885,"57,909900","33,910500"
4886,"57,857000","34,111800"
4887,"56,855800","37,377100"
4888,"56,902400","37,496400"
4889,"56,949100","37,535000"
4890,"57,024700","37,587000"
4891,"57,100800","37,688000"
4892,"57,178200","37,746000"
4893,"57,204400","37,768200"
4894,"57,239100","37,787800"
4895,"57,234100","37,830900"
4896,"57,262000","37,931900"
4897,"57,299900","38,024200"
4898,"57,325500","38,109400"
4899,"57,405500","38,198600"
4900,"57,446000","38,257700"
4901,"57,507300","38,325500"
4902,"57,274000","37,668900"
4903,"57,315100","37,617700"
4904,"57,352800","37,589600"
4905,"57,375200","37,538600"
4906,"57,460600","37,453500"
4907,"57,490800","37,411900"
4910,"52,395203","31,039799"
4911,"52,391725","31,100666"
4914,"52,383573","31,061501"
4919,"52,219074","31,098601"
4923,"52,433517","31,477907"
4924,"52,400070","31,323089"
4925,"52,433567","31,477731"
4928,"52,308115","31,210321"
4932,"52,212027","31,416814"
4938,"52,212027","31,416814"
4939,"52,174920","31,691810"
4940,"52,218849","31,099193"
4941,"51,631216","29,066823"
4942,"51,625685","29,064828"
4944,"51,820421","29,152300"
4946,"51,953023","29,205258"
4948,"51,880371","29,320477"
4949,"52,038620","29,175808"
4950,"52,078893","29,202947"
4951,"52,086193","29,233066"
4952,"52,223097","27,078882"
4956,"52,208162","27,405547"
4957,"52,214882","27,474530"
4964,"52,219221","27,853401"
4967,"52,223720","28,323520"
4970,"52,204222","28,574404"
4978,"52,138686","29,319788"
4985,"52,214791","29,385428"
4986,"52,273725","29,421665"
4993,"52,630386","29,712498"
5001,"52,252481","29,836807"
5007,"51,917135","30,007954"
5015,"52,348902","30,392058"
5022,"52,423810","30,871914"
5037,"52,709692","30,577852"
5044,"52,600201","30,811955"
5046,"52,570827","30,874990"
5047,"52,521026","30,942822"
5048,"55,963300","38,030300"
5049,"55,927200","37,945800"
5050,"55,919100","37,973900"
5051,"55,909400","38,008700"
5052,"55,906300","38,036300"
5053,"55,897200","38,063100"
5054,"55,882600","38,083600"
5055,"55,870300","38,103100"
5056,"55,861400","38,135100"
5057,"55,843600","38,197500"
5058,"55,812700","38,234500"
5059,"55,779700","38,273500"
5060,"55,754400","38,363400"
5061,"56,012800","37,839700"
5062,"56,040300","37,854500"
5063,"56,065000","37,867900"
5064,"56,094100","37,900300"
5065,"56,117600","37,918300"
5066,"56,135800","37,930300"
5067,"56,161100","37,946800"
5068,"56,190200","37,965900"
5069,"56,214200","37,976800"
5070,"56,233900","37,984800"
5071,"56,145400","37,936300"
5072,"56,144000","37,998200"
5073,"56,139500","38,052700"
5074,"56,115500","38,095500"
5075,"56,108600","38,136900"
5076,"56,256600","37,996100"
5077,"56,283300","38,077900"
5078,"56,301900","38,137200"
5079,"56,344100","38,202000"
5080,"56,369800","38,228500"
5081,"56,385400","38,270300"
5082,"56,292600","37,781800"
5083,"56,293600","37,822200"
5084,"56,298000","37,942600"
5085,"56,324400","38,033800"
5086,"56,343400","38,071200"
5087,"56,344000","38,125900"
5088,"56,359400","38,176700"
5089,"56,392100","38,306700"
5090,"56,395900","38,373000"
5091,"56,383500","38,459000"
5092,"56,378900","38,587500"
5093,"56,398200","38,704100"
5094,"56,372200","38,691600"
5095,"56,318800","38,695100"
5096,"56,283100","38,720000"
5097,"56,267000","38,789800"
5098,"56,208300","38,826800"
5099,"56,151400","38,845700"
5100,"56,072400","38,847700"
5101,"56,040700","38,867200"
5102,"56,000400","38,911000"
5103,"55,963700","38,965700"
5104,"55,951100","38,996000"
5105,"55,886000","39,002600"
5106,"55,933000","39,003400"
5107,"55,850700","39,022400"
5108,"55,904400","37,538300"
5109,"55,924400","37,527900"
5110,"55,940000","37,520000"
5111,"55,952600","37,512400"
5112,"55,970900","37,504600"
5113,"55,983800","37,498800"
5114,"56,013300","37,484900"
5115,"56,027800","37,486100"
5116,"56,048900","37,492600"
5117,"56,074400","37,495800"
5118,"56,090900","37,504200"
5119,"56,120800","37,515000"
5120,"56,171700","37,509200"
5121,"56,207500","37,526100"
5122,"56,243400","37,511800"
5123,"56,138700","37,499700"
5124,"56,125800","37,458900"
5125,"56,125600","37,424200"
5126,"56,098400","37,379600"
5127,"56,085400","37,297400"
5128,"56,081300","37,261200"
5129,"56,073900","37,114300"
5130,"56,076800","37,146100"
5131,"56,286500","37,501700"
5132,"56,324900","37,517400"
5133,"56,318900","37,548900"
5134,"56,301600","37,626900"
5135,"56,310300","37,662400"
5136,"56,314800","37,701600"
5137,"56,313700","37,730900"
5138,"56,337600","37,510300"
5139,"56,382800","37,516200"
5140,"56,418900","37,497400"
5141,"56,444800","37,517800"
5142,"56,539100","37,560000"
5143,"56,580500","37,567700"
5144,"56,639200","37,561800"
5145,"56,529200","37,426700"
5146,"56,559700","37,393300"
5147,"56,635400","37,296400"
5148,"56,658900","37,260900"
5149,"56,691900","37,192000"
5150,"56,678500","37,226500"
5151,"56,726800","37,136700"
5152,"56,745900","37,200700"
5153,"56,722500","37,526000"
5154,"56,769800","37,418600"
5155,"55,571300","42,031500"
5156,"55,563700","42,059200"
5157,"55,561600","42,129900"
5158,"55,564500","41,945900"
5159,"55,600000","41,996000"
5160,"55,629000","41,954500"
5161,"55,649900","41,879400"
5162,"55,664200","41,850900"
5163,"55,703900","41,798400"
5164,"55,746800","41,768100"
5165,"55,771000","41,736200"
5166,"55,795600","41,731200"
5167,"50,137833","29,101139"
5170,"50,202742","28,791149"
5172,"50,012740","28,636360"
5174,"50,107876","28,664252"
5175,"50,175947","28,706212"
5177,"50,268455","28,698649"
5185,"50,316094","29,020633"
5186,"50,455958","28,682704"
5187,"50,537433","28,667073"
5189,"50,691268","28,623937"
5192,"50,862692","28,589648"
5193,"50,956602","28,593142"
5195,"50,957288","28,634877"
5201,"50,985137","28,613524"
5202,"51,019826","28,641615"
5203,"51,073021","28,677565"
5204,"51,143161","28,714773"
5205,"51,143161","28,714773"
5209,"51,352653","29,282797"
5211,"51,361106","29,438160"
5218,"50,935633","28,710588"
5219,"51,386164","28,876212"
5220,"50,873624","28,939317"
5225,"50,774590","29,295337"
5227,"50,736799","29,369278"
5228,"50,721000","29,451733"
5229,"51,470371","28,952136"
5231,"50,291613","27,306135"
5232,"50,357053","27,395122"
5234,"50,597919","27,592796"
5235,"50,549110","27,657555"
5244,"50,430884","28,119865"
5252,"51,470371","28,952136"
5253,"50,806116","28,064994"
5255,"50,858724","28,197713"
5257,"50,898524","28,292323"
5258,"50,915239","28,384832"
5262,"50,424997","27,501321"
5263,"51,228494","27,648283"
5264,"51,205639","27,807700"
5266,"51,155416","27,970887"
5267,"51,117454","28,051125"
5272,"51,034759","28,379532"
5276,"51,164066","28,199580"
5281,"51,295174","28,492396"
5282,"51,289813","28,585650"
5285,"50,505921","26,271531"
5289,"50,458152","26,037262"
5293,"50,386258","25,755589"
5294,"57,548400","37,329500"
5295,"57,583900","37,306400"
5296,"57,681300","37,235500"
5297,"57,728800","37,199500"
5298,"57,780300","37,161900"
5299,"57,910300","37,088000"
5300,"57,790200","37,021300"
5301,"57,802100","36,910900"
5302,"57,808400","36,845300"
5303,"58,048800","37,105200"
5304,"58,205500","37,062400"
5305,"58,339300","37,020700"
5306,"58,356500","36,948700"
5307,"58,394500","36,964000"
5308,"58,447800","37,032200"
5309,"58,544600","37,063600"
5310,"58,577100","37,087000"
5311,"58,601100","37,133200"
5312,"58,653900","37,264300"
5313,"57,785300","36,596800"
5314,"57,787900","36,472400"
5315,"57,791900","36,307500"
5316,"57,783500","36,187400"
5317,"57,773900","36,051600"
5318,"57,797100","35,860100"
5319,"57,818500","35,739800"
5320,"57,831500","35,626000"
5321,"57,854200","35,413300"
5322,"57,859900","35,268000"
5323,"57,864900","35,172700"
5324,"57,880100","35,007400"
5325,"57,898100","34,891100"
5326,"57,906900","34,765700"
5327,"57,923600","34,659500"
5328,"57,923100","34,568300"
5329,"57,917900","34,524000"
5330,"57,922800","34,424600"
5331,"57,923400","34,394100"
5332,"57,935800","34,305300"
5333,"57,930800","34,249300"
5334,"57,909000","34,210500"
5335,"57,897000","34,185000"
5336,"57,882000","34,109800"
5337,"57,853900","34,151900"
5338,"57,823400","34,202700"
5339,"57,805400","34,232800"
5340,"57,763800","34,291200"
5341,"57,879500","34,084500"
5342,"57,735500","34,314200"
5343,"57,985700","33,907200"
5344,"58,019700","33,852100"
5345,"58,045200","33,807800"
5346,"58,077100","33,756000"
5347,"58,105300","33,714100"
5348,"58,128200","33,669100"
5349,,
5350,"58,171600","33,591600"
5351,"58,201400","33,551700"
5352,"58,233300","33,509000"
5353,"58,283600","33,626400"
5354,"58,294700","33,423800"
5355,"58,326600","33,376300"
5356,"58,322400","33,730300"
5357,"58,372200","33,829900"
5358,"58,309200","33,702800"
5359,"58,389000","33,889000"
5360,"58,372800","33,298800"
5361,"58,401500","33,229700"
5362,"58,431700","33,169800"
5364,"58,423300","33,344100"
5365,"58,448500","33,383500"
5366,"58,458000","33,425900"
5367,"58,487000","33,476800"
5368,"58,543800","33,476100"
5369,"58,606500","33,427300"
5370,"58,642800","33,429000"
5371,"58,669000","33,452600"
5372,"58,730200","33,464000"
5374,"58,791800","33,422700"
5375,"58,814200","33,403400"
5376,"58,847600","33,331300"
