WAGNUM,OPERDATE,ST_ID_DISL,ST_ID_DEST,TRAIN_INDEX
9 940,2023-06-14 05:27:00,5 657,61,20792-200-6999
9 940,2023-06-14 02:45:00,6 137,61,20792-200-6999
9 940,2023-06-14 07:04:00,5 654,61,20792-200-6999
9 940,2023-06-14 06:31:00,5 654,61,20792-200-6999
9 940,2023-06-13 15:35:00,6 634,61,20792-200-6999
9 940,2023-06-13 11:25:00,7 049,61,20792-200-6999
9 940,2023-06-13 07:54:00,7 072,61,20792-200-6999
9 940,2023-06-13 07:34:00,7 073,61,20792-200-6999
9 940,2023-06-13 05:17:00,7 077,61,20792-200-6999
9 940,2023-06-13 05:01:00,7 079,61,20792-200-6999
9 940,2023-06-13 21:31:00,6 607,61,20792-200-6999
9 940,2023-06-13 10:49:00,7 055,61,20792-200-6999
9 940,2023-06-13 19:57:00,6 607,61,20792-200-6999
9 940,2023-06-13 10:39:00,7 055,61,20792-200-6999
5 108,2023-08-27 00:48:00,63,62,7475-330-62
5 108,2023-08-27 00:28:00,7 475,62,7475-330-62
5 108,2023-08-26 15:17:00,7 475,62,7475-330-62
5 108,2023-08-26 07:03:00,7 475,62,6999-467-7475
5 108,2023-08-26 06:16:00,7 469,62,6999-467-7475
5 108,2023-08-26 06:58:00,7 475,62,6999-467-7475
8 867,2023-07-28 04:24:00,63,62,7475-303-62
8 867,2023-07-28 04:03:00,7 475,62,7475-303-62
8 867,2023-07-27 23:10:00,7 475,62,7475-303-62
8 867,2023-07-27 23:09:00,7 475,62,7475-303-62
8 867,2023-07-27 23:08:00,7 475,62,7475-303-62
8 867,2023-07-26 17:25:00,7 475,62,6999-420-7475
8 867,2023-07-26 16:33:00,7 469,62,6999-420-7475
8 867,2023-07-25 10:20:00,6 475,62,20701-328-6999
1 183,2023-06-30 15:45:00,7 475,62,7475-255-62
1 183,2023-06-30 17:36:00,63,62,7475-255-62
1 183,2023-06-29 17:46:00,7 475,62,6999-379-7475
1 183,2023-06-29 16:30:00,7 469,62,6999-379-7475
1 183,2023-06-29 17:13:00,7 475,62,6999-379-7475
5 108,2023-08-27 00:35:00,65,62,7475-330-62
5 108,2023-08-26 01:55:00,6 999,62,6999-467-7475
5 108,2023-08-26 01:10:00,6 999,62,6999-467-7475
5 108,2023-08-26 01:09:00,6 999,62,6999-467-7475
5 108,2023-08-26 00:46:00,6 999,62,6999-467-7475
5 108,2023-08-26 00:45:00,6 999,62,6999-467-7475
5 108,2023-08-26 00:36:00,6 999,62,6999-467-7475
5 108,2023-08-26 00:29:00,6 999,62,7464-314-6999
5 108,2023-08-26 05:28:00,7 464,62,6999-467-7475
5 108,2023-08-26 04:08:00,6 999,62,6999-467-7475
5 108,2023-08-25 23:59:00,6 999,62,7464-314-6999
5 108,2023-08-25 09:06:00,6 999,62,7464-314-6999
5 108,2023-08-25 09:00:00,6 999,62,7464-314-6999
5 108,2023-08-25 02:33:00,7 464,62,7464-314-6999
5 108,2023-08-25 06:44:00,6 999,62,7464-314-6999
5 108,2023-08-25 06:20:01,6 999,62,7464-314-6999
5 108,2023-08-25 06:20:00,6 999,62,7464-314-6999
5 108,2023-08-25 03:46:00,6 999,62,7464-314-6999
5 108,2023-08-25 03:35:01,6 999,62,7464-314-6999
5 108,2023-08-25 03:35:00,6 999,62,7464-314-6999
5 108,2023-08-24 16:52:00,7 464,62,6999-111-7464
5 108,2023-08-24 18:20:00,7 464,62,7464-314-6999
5 108,2023-08-24 18:06:00,7 464,62,6999-111-7464
8 867,2023-07-28 04:09:00,65,62,7475-303-62
8 867,2023-07-26 10:45:00,6 999,62,20701-328-6999
8 867,2023-07-26 08:10:00,6 999,62,20701-328-6999
8 867,2023-07-26 11:56:00,6 999,62,6999-420-7475
8 867,2023-07-26 11:11:00,6 999,62,6999-420-7475
8 867,2023-07-26 11:10:00,6 999,62,6999-420-7475
8 867,2023-07-26 11:08:00,6 999,62,6999-420-7475
8 867,2023-07-26 09:44:00,6 999,62,20701-328-6999
8 867,2023-07-26 15:51:00,7 464,62,6999-420-7475
8 867,2023-07-26 14:39:00,6 999,62,6999-420-7475
8 867,2023-07-25 22:33:00,6 999,62,20701-328-6999
8 867,2023-07-25 22:28:00,6 999,62,20701-328-6999
8 867,2023-07-25 18:49:00,7 004,62,20701-328-6999
8 867,2023-07-25 17:22:00,7 460,62,20701-328-6999
8 867,2023-07-25 10:48:00,6 479,62,20701-328-6999
8 867,2023-07-25 21:00:00,6 999,62,20701-328-6999
8 867,2023-07-25 20:30:00,6 999,62,20701-328-6999
8 867,2023-07-25 20:00:00,6 999,62,20701-328-6999
8 867,2023-07-25 19:28:01,6 999,62,20701-328-6999
8 867,2023-07-25 19:28:00,6 999,62,20701-328-6999
1 183,2023-06-29 11:23:00,6 999,62,7024-707-6999
1 183,2023-06-29 13:40:00,6 999,62,6999-379-7475
1 183,2023-06-29 12:55:00,6 999,62,6999-379-7475
1 183,2023-06-29 12:54:00,6 999,62,6999-379-7475
1 183,2023-06-29 11:57:00,6 999,62,6999-379-7475
1 183,2023-06-29 11:56:00,6 999,62,6999-379-7475
1 183,2023-06-29 11:42:00,6 999,62,6999-379-7475
1 183,2023-06-29 11:39:00,6 999,62,6999-379-7475
1 183,2023-06-29 06:05:00,6 999,62,7024-707-6999
1 183,2023-06-29 06:01:00,6 999,62,7024-707-6999
1 183,2023-06-29 15:40:00,7 464,62,6999-379-7475
1 183,2023-06-29 14:35:00,6 999,62,6999-379-7475
1 183,2023-06-29 15:34:00,7 464,62,6999-379-7475
1 183,2023-06-29 04:24:00,6 999,62,7024-707-6999
1 183,2023-06-29 03:54:00,6 999,62,7024-707-6999
1 183,2023-06-29 03:39:00,6 999,62,7024-707-6999
1 183,2023-06-29 03:01:01,6 999,62,7024-707-6999
1 183,2023-06-29 03:01:00,6 999,62,7024-707-6999
5 108,2023-08-26 05:46:00,7 466,62,6999-467-7475
8 867,2023-07-26 16:06:00,7 466,62,6999-420-7475
8 867,2023-07-23 20:09:00,6 935,62,6938-135-20701
1 183,2023-06-29 16:00:00,7 466,62,6999-379-7475
1 183,2023-06-28 16:49:00,7 017,62,7014-008-7024
5 108,2023-08-26 04:54:00,7 000,62,6999-467-7475
5 108,2023-08-26 04:40:00,7 000,62,6999-467-7475
5 108,2023-08-25 03:04:00,7 000,62,7464-314-6999
8 867,2023-07-26 15:21:00,7 000,62,6999-420-7475
8 867,2023-07-26 15:05:00,7 000,62,6999-420-7475
8 867,2023-07-25 11:50:00,6 497,62,20701-328-6999
8 867,2023-07-25 11:26:00,6 484,62,20701-328-6999
8 867,2023-07-25 19:14:00,7 000,62,20701-328-6999
8 867,2023-07-25 19:03:00,7 000,62,20701-328-6999
5 108,2023-08-26 06:04:00,7 468,62,6999-467-7475
5 108,2023-08-26 05:36:00,7 465,62,6999-467-7475
8 867,2023-07-26 16:22:00,7 468,62,6999-420-7475
8 867,2023-07-26 15:57:00,7 465,62,6999-420-7475
8 867,2023-07-25 17:58:00,7 452,62,20701-328-6999
8 867,2023-07-25 10:57:00,6 480,62,20701-328-6999
8 867,2023-07-23 11:36:00,6 940,62,6938-134-6940
8 867,2023-07-23 12:37:00,6 940,62,6940-134-6938
8 867,2023-07-23 11:50:00,6 940,62,6938-134-6940
8 867,2023-07-23 13:28:00,6 940,62,6940-134-6938
1 183,2023-06-29 16:18:00,7 468,62,6999-379-7475
1 183,2023-06-29 15:50:00,7 465,62,6999-379-7475
8 867,2023-07-25 18:14:00,7 447,62,20701-328-6999
8 867,2023-07-25 14:31:00,6 542,62,20701-328-6999
8 867,2023-07-25 14:02:00,6 522,62,20701-328-6999
8 867,2023-07-25 13:55:00,6 522,62,20701-328-6999
8 867,2023-07-25 13:27:00,6 522,62,20701-328-6999
8 867,2023-07-25 12:40:00,6 522,62,20701-328-6999
8 867,2023-07-25 12:34:00,6 522,62,20701-328-6999
5 108,2023-08-27 01:05:00,62,62,7475-330-62
5 108,2023-08-27 16:00:00,62,62,7475-330-62
5 108,2023-08-27 09:00:00,62,62,7475-330-62
5 108,2023-08-27 17:30:00,62,62,7475-330-62
5 108,2023-08-27 00:53:00,62,62,7475-330-62
5 108,2023-08-26 05:07:00,7 461,62,6999-467-7475
5 108,2023-08-25 02:54:00,7 461,62,7464-314-6999
8 867,2023-07-28 08:20:00,62,62,7475-303-62
8 867,2023-07-28 12:00:00,62,62,7475-303-62
8 867,2023-07-28 04:37:00,62,62,7475-303-62
8 867,2023-07-26 15:33:00,7 461,62,6999-420-7475
8 867,2023-07-25 18:31:00,7 006,62,20701-328-6999
8 867,2023-07-25 15:05:00,6 544,62,20701-328-6999
8 867,2023-07-25 10:05:00,6 059,62,20701-328-6999
8 867,2023-07-23 18:45:00,6 938,62,6938-135-20701
8 867,2023-07-23 14:10:00,6 938,62,6940-134-6938
8 867,2023-07-23 19:54:00,6 938,62,6938-135-20701
8 867,2023-07-23 14:07:00,6 938,62,6940-134-6938
1 183,2023-07-02 18:35:00,62,62,7475-255-62
1 183,2023-06-30 19:00:00,62,62,7475-255-62
1 183,2023-06-30 18:32:00,62,62,7475-255-62
1 183,2023-06-30 17:46:00,62,62,7475-255-62
1 183,2023-06-29 15:11:00,7 461,62,6999-379-7475
1 183,2023-06-28 16:56:00,7 019,62,7014-008-7024
5 108,2023-08-26 05:13:00,7 462,62,6999-467-7475
5 108,2023-08-25 02:48:00,7 462,62,7464-314-6999
8 867,2023-07-26 15:38:00,7 462,62,6999-420-7475
8 867,2023-07-25 02:34:00,20 701,62,6938-135-20701
8 867,2023-07-25 03:24:00,20 701,62,6938-135-20701
8 867,2023-07-25 04:45:00,20 701,62,20701-328-6999
8 867,2023-07-25 04:05:01,20 701,62,20701-328-6999
8 867,2023-07-25 04:05:00,20 701,62,20701-328-6999
8 867,2023-07-25 03:30:00,20 701,62,20701-328-6999
8 867,2023-07-25 03:24:01,20 701,62,6938-135-20701
